,DENV1_I,DENV1_II,DENV1_III,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV2_SYLVATIC,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_SYLVATIC
1996.75,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.0069,0.0001,0.0111,0.0004,0.0,0.0,0.0,0.0,0.0028,0.0017,0.0004
1996.8333,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.008,0.0001,0.0138,0.0004,0.0,0.0,0.0,0.0,0.0024,0.0015,0.0003
1996.9167,0.0,0.0,0.0,0.0,0.0,0.0001,0.0016,0.0099,0.0001,0.0182,0.0005,0.0,0.0,0.0,0.0,0.0022,0.0014,0.0003
1997.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.002,0.0123,0.0001,0.0242,0.0007,0.0,0.0,0.0,0.0,0.002,0.0013,0.0003
1997.0833,0.0,0.0,0.0,0.0,0.0,0.0001,0.003,0.0179,0.0002,0.0371,0.0009,0.0,0.0,0.0,0.0,0.0023,0.0016,0.0003
1997.1667,0.0,0.0,0.0,0.0,0.0,0.0001,0.0042,0.0241,0.0002,0.0537,0.0012,0.0,0.0,0.0,0.0,0.0025,0.0018,0.0004
1997.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0311,0.0003,0.074,0.0015,0.0,0.0,0.0,0.0,0.0027,0.002,0.0004
1997.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0386,0.0004,0.098,0.0018,0.0,0.0,0.0,0.0,0.0028,0.0021,0.0004
1997.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0469,0.0005,0.1255,0.002,0.0,0.0,0.0,0.0,0.0029,0.0022,0.0005
1997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0549,0.0006,0.1573,0.0022,0.0,0.0,0.0,0.0,0.0029,0.0022,0.0005
1997.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0632,0.0006,0.1922,0.0023,0.0,0.0,0.0,0.0,0.0028,0.0022,0.0005
1997.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0714,0.0007,0.2305,0.0024,0.0,0.0,0.0,0.0,0.0026,0.0021,0.0004
1997.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0765,0.0008,0.2408,0.0023,0.0,0.0,0.0,0.0,0.0025,0.0021,0.0004
1997.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0706,0.0007,0.1883,0.002,0.0,0.0,0.0,0.0,0.0027,0.0023,0.0005
1997.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0623,0.0006,0.1413,0.0016,0.0,0.0,0.0,0.0,0.0027,0.0023,0.0005
1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0518,0.0005,0.1004,0.0012,0.0,0.0,0.0,0.0,0.0025,0.0022,0.0004
1998.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0606,0.0005,0.1005,0.0013,0.0,0.0,0.0,0.0,0.0029,0.0026,0.0005
1998.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0705,0.0006,0.0995,0.0014,0.0,0.0,0.0,0.0,0.0032,0.0029,0.0006
1998.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.0814,0.0006,0.0973,0.0015,0.0,0.0,0.0,0.0,0.0034,0.0032,0.0006
1998.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0925,0.0006,0.0949,0.0015,0.0,0.0,0.0,0.0,0.0036,0.0034,0.0006
1998.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.1075,0.0007,0.0938,0.0017,0.0,0.0,0.0,0.0,0.0038,0.0036,0.0007
1998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.1387,0.0008,0.1012,0.0019,0.0,0.0,0.0,0.0,0.0042,0.0041,0.0008
1998.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.174,0.0009,0.1065,0.0022,0.0,0.0,0.0,0.0,0.0045,0.0045,0.0008
1998.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.2134,0.001,0.1092,0.0025,0.0,0.0,0.0,0.0,0.0047,0.0047,0.0009
1998.75,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.2577,0.001,0.1076,0.0027,0.0,0.0,0.0,0.0,0.0047,0.0048,0.0009
1998.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.3055,0.0011,0.1027,0.0028,0.0,0.0,0.0,0.0,0.0046,0.0047,0.0009
1998.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.3547,0.0012,0.0966,0.0029,0.0,0.0,0.0,0.0,0.0043,0.0044,0.0008
1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1089,0.4077,0.0012,0.0851,0.0029,0.0,0.0,0.0,0.0,0.0039,0.004,0.0007
1999.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.3839,0.0013,0.0824,0.0031,0.0,0.0,0.0,0.0,0.0041,0.0042,0.0008
1999.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.1441,0.3603,0.0013,0.0785,0.0032,0.0,0.0,0.0,0.0,0.0042,0.0044,0.0008
1999.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.3355,0.0013,0.0755,0.0032,0.0,0.0,0.0,0.0,0.0043,0.0045,0.0008
1999.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.1812,0.3102,0.0014,0.0726,0.0032,0.0,0.0,0.0,0.0,0.0044,0.0046,0.0008
1999.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.1999,0.2847,0.0014,0.0702,0.0032,0.0,0.0,0.0,0.0,0.0043,0.0046,0.0008
1999.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2184,0.259,0.0014,0.0679,0.0031,0.0,0.0,0.0,0.0,0.0043,0.0046,0.0008
1999.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.2367,0.2337,0.0014,0.0656,0.003,0.0,0.0,0.0,0.0,0.0042,0.0045,0.0008
1999.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.2542,0.2087,0.0014,0.0636,0.0029,0.0,0.0,0.0,0.0,0.0041,0.0044,0.0008
1999.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2706,0.1841,0.0013,0.0625,0.0027,0.0,0.0,0.0,0.0,0.0039,0.0043,0.0008
1999.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.2865,0.1607,0.0012,0.0607,0.0025,0.0,0.0,0.0,0.0,0.0038,0.0042,0.0007
1999.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.3005,0.138,0.0011,0.06,0.0023,0.0,0.0,0.0,0.0,0.0036,0.004,0.0007
2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118,0.1172,0.001,0.06,0.0021,0.0,0.0,0.0,0.0,0.0033,0.0038,0.0007
2000.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.2951,0.1142,0.001,0.0683,0.0022,0.0,0.0,0.0,0.0,0.0036,0.0042,0.0007
2000.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.1108,0.0011,0.0772,0.0023,0.0,0.0,0.0,0.0,0.0038,0.0045,0.0008
2000.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2616,0.1071,0.0011,0.0865,0.0023,0.0,0.0,0.0,0.0,0.004,0.0048,0.0008
2000.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.2448,0.103,0.001,0.0963,0.0023,0.0,0.0,0.0,0.0,0.004,0.0049,0.0008
2000.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0986,0.001,0.1064,0.0023,0.0,0.0,0.0,0.0,0.004,0.0049,0.0008
2000.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2119,0.0941,0.0009,0.1161,0.0022,0.0,0.0,0.0,0.0,0.0038,0.0048,0.0008
2000.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.1965,0.0895,0.0009,0.1253,0.0021,0.0,0.0,0.0,0.0,0.0036,0.0046,0.0007
2000.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.0845,0.0008,0.1352,0.002,0.0,0.0,0.0,0.0,0.0032,0.0043,0.0007
2000.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1649,0.0789,0.0008,0.1461,0.0019,0.0,0.0,0.0,0.0,0.0029,0.0039,0.0006
2000.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.1501,0.0736,0.0007,0.1555,0.0017,0.0,0.0,0.0,0.0,0.0025,0.0034,0.0005
2000.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.1368,0.0687,0.0006,0.1629,0.0015,0.0,0.0,0.0,0.0,0.0021,0.0029,0.0005
2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0632,0.0006,0.1718,0.0013,0.0,0.0,0.0,0.0,0.0017,0.0024,0.0004
2001.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.1349,0.0709,0.0006,0.1557,0.0014,0.0,0.0,0.0,0.0,0.0018,0.0027,0.0004
2001.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.1463,0.0786,0.0006,0.1402,0.0014,0.0,0.0,0.0,0.0,0.0019,0.0029,0.0004
2001.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1583,0.087,0.0006,0.1234,0.0014,0.0,0.0,0.0,0.0,0.002,0.0031,0.0005
2001.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.1705,0.0957,0.0007,0.1061,0.0014,0.0,0.0,0.0,0.0,0.002,0.0033,0.0005
2001.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.1808,0.1037,0.0006,0.0916,0.0014,0.0,0.0,0.0,0.0,0.0021,0.0034,0.0005
2001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,0.1123,0.0006,0.0757,0.0014,0.0,0.0,0.0,0.0,0.002,0.0035,0.0005
2001.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.2019,0.1207,0.0006,0.0609,0.0014,0.0,0.0,0.0,0.0,0.0019,0.0034,0.0005
2001.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.2111,0.1288,0.0006,0.0475,0.0013,0.0,0.0,0.0,0.0,0.0018,0.0033,0.0004
2001.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2196,0.1367,0.0005,0.035,0.0012,0.0,0.0,0.0,0.0,0.0016,0.003,0.0004
2001.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.2267,0.144,0.0005,0.0245,0.0011,0.0,0.0,0.0,0.0,0.0014,0.0027,0.0003
2001.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.2327,0.1508,0.0005,0.0159,0.0009,0.0,0.0,0.0,0.0,0.0011,0.0023,0.0003
2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399,0.1558,0.0005,0.0091,0.0008,0.0,0.0,0.0,0.0,0.0009,0.0019,0.0002
2002.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.2596,0.1477,0.0005,0.0087,0.0009,0.0,0.0,0.0,0.0,0.0011,0.0023,0.0003
2002.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1392,0.0005,0.008,0.001,0.0,0.0,0.0,0.0,0.0012,0.0027,0.0003
2002.25,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.1301,0.0005,0.0076,0.0011,0.0,0.0,0.0,0.0,0.0014,0.0031,0.0003
2002.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3224,0.1206,0.0005,0.0072,0.0012,0.0,0.0,0.0,0.0,0.0015,0.0035,0.0004
2002.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.3444,0.1108,0.0005,0.0067,0.0012,0.0,0.0,0.0,0.0,0.0015,0.0038,0.0004
2002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3667,0.1008,0.0006,0.0063,0.0013,0.0,0.0,0.0,0.0,0.0016,0.0041,0.0004
2002.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.0905,0.0005,0.0062,0.0013,0.0,0.0,0.0,0.0,0.0016,0.0043,0.0004
2002.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.4108,0.0801,0.0005,0.0071,0.0013,0.0,0.0,0.0,0.0,0.0016,0.0044,0.0004
2002.75,0.0,0.0,0.0,0.0,0.0,0.0,0.4313,0.0695,0.0005,0.0092,0.0013,0.0,0.0,0.0,0.0,0.0015,0.0044,0.0004
2002.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.4519,0.0593,0.0005,0.0112,0.0013,0.0,0.0,0.0,0.0,0.0014,0.0043,0.0004
2002.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.4718,0.0494,0.0004,0.0134,0.0013,0.0,0.0,0.0,0.0,0.0013,0.0042,0.0004
2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943,0.0402,0.0003,0.0162,0.0013,0.0,0.0,0.0,0.0,0.0012,0.004,0.0003
2003.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.5184,0.0402,0.0004,0.0225,0.0015,0.0,0.0,0.0,0.0,0.0012,0.0042,0.0003
2003.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.04,0.0004,0.0301,0.0018,0.0,0.0,0.0,0.0,0.0012,0.0044,0.0003
2003.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5615,0.0395,0.0004,0.0397,0.002,0.0,0.0,0.0,0.0,0.0012,0.0044,0.0003
2003.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.5472,0.0404,0.0004,0.0513,0.0022,0.0,0.0,0.0,0.0,0.0012,0.0048,0.0003
2003.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.5019,0.0418,0.0004,0.0655,0.0024,0.0,0.0,0.0,0.0,0.0014,0.0055,0.0004
2003.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4574,0.0428,0.0004,0.0787,0.0026,0.0,0.0,0.0,0.0,0.0015,0.0062,0.0004
2003.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.4105,0.0431,0.0004,0.0944,0.0027,0.0,0.0,0.0,0.0,0.0015,0.0069,0.0004
2003.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.3655,0.0429,0.0004,0.1086,0.0027,0.0,0.0,0.0,0.0,0.0016,0.0075,0.0005
2003.75,0.0,0.0,0.0,0.0,0.0,0.0,0.3226,0.0422,0.0004,0.1207,0.0027,0.0,0.0,0.0,0.0,0.0016,0.008,0.0005
2003.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.2804,0.0408,0.0004,0.1327,0.0026,0.0,0.0,0.0,0.0,0.0016,0.0084,0.0005
2003.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.2392,0.0386,0.0004,0.1445,0.0025,0.0,0.0,0.0,0.0,0.0016,0.0087,0.0005
2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036,0.0364,0.0004,0.1537,0.0024,0.0,0.0,0.0,0.0,0.0016,0.0089,0.0005
2004.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.2003,0.0396,0.0004,0.1884,0.0026,0.0,0.0,0.0,0.0,0.0016,0.0094,0.0005
2004.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.1934,0.0422,0.0004,0.2277,0.0027,0.0,0.0,0.0,0.0,0.0016,0.0099,0.0005
2004.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1817,0.0437,0.0004,0.2733,0.0028,0.0,0.0,0.0,0.0,0.0016,0.0104,0.0005
2004.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.1677,0.0444,0.0004,0.3219,0.0029,0.0,0.0,0.0,0.0,0.0015,0.0108,0.0004
2004.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.1523,0.0443,0.0004,0.3726,0.0029,0.0,0.0,0.0,0.0,0.0015,0.0111,0.0004
2004.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1328,0.0424,0.0004,0.4289,0.0029,0.0,0.0,0.0,0.0,0.0014,0.0112,0.0004
2004.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0389,0.0004,0.4887,0.0028,0.0,0.0,0.0,0.0,0.0013,0.011,0.0004
2004.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0906,0.0348,0.0004,0.5471,0.0026,0.0,0.0,0.0,0.0,0.0012,0.0105,0.0003
2004.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0682,0.0287,0.0003,0.6086,0.0024,0.0,0.0,0.0,0.0,0.001,0.0098,0.0003
2004.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.022,0.0002,0.668,0.0021,0.0,0.0,0.0,0.0,0.0009,0.009,0.0003
2004.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.0148,0.0001,0.725,0.0017,0.0,0.0,0.0,0.0,0.0007,0.0081,0.0002
2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0075,0.0001,0.7773,0.0014,0.0,0.0,0.0,0.0,0.0006,0.0073,0.0002
2005.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0071,0.0001,0.7169,0.0016,0.0,0.0,0.0,0.0,0.0008,0.0101,0.0002
2005.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0061,0.0001,0.6506,0.0018,0.0,0.0,0.0,0.0,0.001,0.0134,0.0003
2005.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0051,0.0001,0.5779,0.0019,0.0,0.0,0.0,0.0,0.0012,0.0171,0.0003
2005.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0042,0.0,0.5003,0.0019,0.0,0.0,0.0,0.0,0.0013,0.0211,0.0004
2005.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0033,0.0,0.4198,0.0018,0.0,0.0,0.0,0.0,0.0015,0.0252,0.0004
2005.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0027,0.0,0.3384,0.0016,0.0,0.0,0.0,0.0,0.0016,0.0294,0.0004
2005.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0021,0.0,0.2586,0.0013,0.0,0.0,0.0,0.0,0.0017,0.0343,0.0004
2005.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0014,0.0,0.1831,0.001,0.0,0.0,0.0,0.0,0.0018,0.04,0.0005
2005.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.001,0.0,0.1293,0.0008,0.0,0.0,0.0,0.0,0.002,0.0493,0.0005
2005.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0008,0.0,0.0998,0.0006,0.0,0.0,0.0,0.0,0.0022,0.061,0.0006
2005.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0005,0.0,0.073,0.0005,0.0,0.0,0.0,0.0,0.0024,0.0746,0.0006
2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0004,0.0,0.05,0.0003,0.0,0.0,0.0,0.0,0.0025,0.0883,0.0006
2006.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.0,0.0501,0.0004,0.0,0.0,0.0,0.0,0.003,0.1228,0.0008
2006.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.0,0.0501,0.0004,0.0,0.0,0.0,0.0,0.0034,0.1613,0.0009
2006.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.0,0.05,0.0004,0.0,0.0,0.0,0.0,0.0036,0.2068,0.0009
2006.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.05,0.0004,0.0,0.0,0.0,0.0,0.0036,0.255,0.0009
2006.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0521,0.0005,0.0,0.0,0.0,0.0,0.0034,0.2844,0.0009
2006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0004,0.0,0.0603,0.0006,0.0,0.0,0.0,0.0,0.0026,0.2249,0.0007
2006.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0004,0.0,0.0692,0.0007,0.0,0.0,0.0,0.0,0.002,0.1724,0.0005
2006.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0,0.0788,0.0008,0.0,0.0,0.0,0.0,0.0014,0.1255,0.0003
2006.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0,0.0891,0.0009,0.0,0.0,0.0,0.0,0.0009,0.0837,0.0002
2006.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0005,0.0492,0.0001
2006.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0006,0.0,0.1286,0.0013,0.0,0.0,0.0,0.0,0.0003,0.0325,0.0001
2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0008,0.0,0.1877,0.0019,0.0,0.0,0.0,0.0,0.0003,0.0332,0.0001
2007.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.201,0.0024,0.0,0.0,0.0,0.0,0.0004,0.045,0.0001
2007.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0,0.214,0.0029,0.0,0.0,0.0,0.0,0.0005,0.0598,0.0001
2007.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0025,0.0,0.2273,0.0035,0.0,0.0,0.0,0.0,0.0006,0.0755,0.0001
2007.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0034,0.0,0.2299,0.0041,0.0,0.0,0.0,0.0,0.0008,0.0951,0.0002
2007.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0022,0.0,0.101,0.0023,0.0,0.0,0.0,0.0,0.0011,0.1281,0.0002
2007.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0026,0.0,0.0876,0.0025,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2007.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0046,0.0,0.1142,0.0039,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
2007.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.01,0.0,0.1885,0.0078,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
2007.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0203,0.0001,0.2849,0.0152,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2007.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.035,0.0001,0.3189,0.0254,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2007.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0496,0.0001,0.2859,0.0363,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0696,0.0001,0.2314,0.0525,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2008.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0583,0.0001,0.2141,0.0282,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2008.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0571,0.0001,0.2243,0.0137,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2008.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0564,0.0001,0.1762,0.007,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
2008.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.065,0.0001,0.1482,0.0044,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
2008.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0898,0.0001,0.1505,0.0032,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
2008.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1192,0.0001,0.1495,0.002,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
2008.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1644,0.0,0.155,0.0008,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
2008.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1565,0.0,0.12,0.0002,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
2008.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1839,0.0,0.0983,0.0001,0.0,0.0,0.0,0.0,0.0,0.0004,0.0
2008.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.3169,0.0,0.1145,0.0001,0.0,0.0,0.0,0.0,0.0,0.0005,0.0
2008.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728,0.0,0.1423,0.0001,0.0,0.0,0.0,0.0,0.0,0.0006,0.0
2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.55,0.0001,0.1804,0.0001,0.0,0.0,0.0,0.0,0.0,0.0006,0.0
2009.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.6163,0.0001,0.1215,0.0001,0.0,0.0,0.0,0.0,0.0,0.0008,0.0
2009.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.6137,0.0001,0.0893,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0
2009.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.6271,0.0001,0.0808,0.0001,0.0,0.0,0.0,0.0,0.0002,0.002,0.0
2009.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.6538,0.0001,0.0771,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0029,0.0
2009.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.6405,0.0001,0.0778,0.0001,0.0,0.0,0.0,0.0,0.0004,0.0044,0.0
2009.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.5986,0.0001,0.0805,0.0001,0.0,0.0,0.0,0.0,0.0007,0.0069,0.0
2009.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.6374,0.0001,0.1063,0.0001,0.0,0.0,0.0,0.0,0.0009,0.0081,0.0
2009.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.6299,0.0001,0.1647,0.0001,0.0,0.0,0.0,0.0,0.0011,0.0093,0.0
2009.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.549,0.0001,0.2495,0.0001,0.0,0.0,0.0,0.0,0.0016,0.0125,0.0
2009.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.4691,0.0,0.2775,0.0001,0.0,0.0,0.0,0.0,0.003,0.0209,0.0
2009.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.3239,0.0,0.3245,0.0001,0.0,0.0,0.0,0.0,0.0057,0.0372,0.0
2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.1937,0.0,0.3438,0.0001,0.0,0.0,0.0,0.0,0.0101,0.0601,0.0
2010.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.1136,0.0,0.3922,0.0001,0.0,0.0,0.0,0.0,0.0156,0.0858,0.0
2010.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0514,0.0,0.487,0.0001,0.0,0.0,0.0,0.0,0.0148,0.066,0.0
2010.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0122,0.0,0.5877,0.0001,0.0,0.0,0.0,0.0,0.0122,0.0431,0.0
